@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
1661.34112,214.916803,237.944583,226.56713,223.142432,217.533612,114.377298,210.153214,108.185065,184.673292,155.297209,97.451603,148.192049,17.054857,116.560046,49.419382,53.35769,58.606936,26.483205,40.100536,21.224403,38.288518,23.061842,40.626927,18.610187,47.180691,20.945704,36.007931,32.418459,19.654135,35.108086,6.002844,34.750367,6.002844,35.108086,19.654135,32.418459,36.007931,20.945704,47.180691,18.610187,40.626927,23.061842,38.288518,21.224403,40.100536,26.483205,58.606936,53.35769,49.419382,116.560046,17.054857,148.192049,97.451603,155.297209,184.673292,108.185065,210.153214,114.377298,217.533612,223.142432,226.56713,237.944583,214.916803,88.305293,running
1682.487566,456.277465,363.083779,316.794429,241.663974,221.000594,135.82729,256.393089,152.707115,181.37141,195.19751,130.676707,182.516932,90.757807,145.283584,107.544504,93.710608,99.176907,48.754035,85.293209,32.779977,49.824355,36.507733,32.885723,32.599992,16.116035,28.746517,16.931557,28.27662,17.621797,19.057318,23.224729,22.076931,23.224729,19.057318,17.621797,28.27662,16.931557,28.746517,16.116035,32.599992,32.885723,36.507733,49.824355,32.779977,85.293209,48.754035,99.176907,93.710608,107.544504,145.283584,90.757807,182.516932,130.676707,195.19751,181.37141,152.707115,256.393089,135.82729,221.000594,241.663974,316.794429,363.083779,456.277465,128.972888,running
1004.360833,195.648121,186.093682,149.859523,107.097445,28.843312,59.854894,43.504589,11.0731,19.724461,25.789271,13.081007,12.956882,14.882971,9.779331,11.890034,7.93221,10.665541,13.409362,6.813882,11.029582,12.204714,5.706872,9.177995,11.486225,5.929962,8.426255,9.372331,6.428627,7.915358,8.042037,7.151923,7.846163,7.151923,8.042037,7.915358,6.428627,9.372331,8.426255,5.929962,11.486225,9.177995,5.706872,12.204714,11.029582,6.813882,13.409362,10.665541,7.93221,11.890034,9.779331,14.882971,12.956882,13.081007,25.789271,19.724461,11.0731,43.504589,59.854894,28.843312,107.097445,149.859523,186.093682,195.648121,36.944236,running
1183.752538,474.540712,378.615917,220.727935,103.323097,39.805301,33.728311,11.656615,29.207829,45.545134,46.662214,41.691608,21.825174,21.774837,32.039147,37.202487,34.318476,22.634566,16.687244,15.502036,10.521089,5.37256,4.075633,3.758795,4.717405,2.623099,2.551248,3.159985,2.1236,3.584278,1.516299,2.77292,6.058211,2.77292,1.516299,3.584278,2.1236,3.159985,2.551248,2.623099,4.717405,3.758795,4.075633,5.37256,10.521089,15.502036,16.687244,22.634566,34.318476,37.202487,32.039147,21.774837,21.825174,41.691608,46.662214,45.545134,29.207829,11.656615,33.728311,39.805301,103.323097,220.727935,378.615917,474.540712,62.985765,running
957.136551,223.645992,110.971377,137.831674,71.997308,132.757885,29.582772,88.863918,95.577115,52.3834,14.73296,40.251255,68.668662,33.499652,4.15183,18.267026,28.966405,38.905713,43.617017,38.503196,48.561986,46.497242,40.078608,48.242563,40.173579,37.907377,37.914276,37.195989,44.483848,35.607379,37.946118,45.366138,40.452168,45.366138,37.946118,35.607379,44.483848,37.195989,37.914276,37.907377,40.173579,48.242563,40.078608,46.497242,48.561986,38.503196,43.617017,38.905713,28.966405,18.267026,4.15183,33.499652,68.668662,40.251255,14.73296,52.3834,95.577115,88.863918,29.582772,132.757885,71.997308,137.831674,110.971377,223.645992,62.946047,running
1069.473984,278.090134,232.78536,128.014066,92.870094,59.159836,43.842912,34.197918,19.550965,14.877181,18.559943,21.696473,16.518324,12.595615,7.260601,14.70935,17.203536,17.487873,12.546127,4.079575,3.535474,8.326314,11.087434,9.7415,6.406395,3.598774,3.009256,5.481199,8.937119,10.219716,8.501721,5.911735,3.802745,5.911735,8.501721,10.219716,8.937119,5.481199,3.009256,3.598774,6.406395,9.7415,11.087434,8.326314,3.535474,4.079575,12.546127,17.487873,17.203536,14.70935,7.260601,12.595615,16.518324,21.696473,18.559943,14.877181,19.550965,34.197918,43.842912,59.159836,92.870094,128.014066,232.78536,278.090134,43.689464,running
1075.141896,191.040589,241.164184,178.589576,138.001062,86.69485,83.1077,53.91693,38.365736,17.217526,49.889376,27.9655,26.376126,28.179204,36.405688,24.790502,18.473581,26.237561,24.512498,22.595869,12.675215,20.689604,15.651721,18.98949,14.744788,18.581063,16.642225,16.201295,16.623303,15.26397,17.359326,14.753576,15.724867,14.753576,17.359326,15.26397,16.623303,16.201295,16.642225,18.581063,14.744788,18.98949,15.651721,20.689604,12.675215,22.595869,24.512498,26.237561,18.473581,24.790502,36.405688,28.179204,26.376126,27.9655,49.889376,17.217526,38.365736,53.91693,83.1077,86.69485,138.001062,178.589576,241.164184,191.040589,46.055095,running
2097.987097,432.394479,359.271731,170.582883,111.07325,117.755396,128.716313,61.764377,57.141195,90.733761,108.393239,62.796717,63.058796,71.127141,26.824204,35.666877,58.287319,24.10448,36.831124,43.583629,6.21771,22.250031,21.702628,6.871769,13.889167,24.182823,12.0176,11.102762,12.917181,7.002327,3.701255,6.321626,13.424006,6.321626,3.701255,7.002327,12.917181,11.102762,12.0176,24.182823,13.889167,6.871769,21.702628,22.250031,6.21771,43.583629,36.831124,24.10448,58.287319,35.666877,26.824204,71.127141,63.058796,62.796717,108.393239,90.733761,57.141195,61.764377,128.716313,117.755396,111.07325,170.582883,359.271731,432.394479,69.717465,running
1715.66321,88.048931,157.815455,56.439698,316.721784,151.243157,119.675666,91.302549,174.904838,69.882562,167.440502,117.383748,124.680625,84.297238,98.88878,73.81496,70.305514,54.632042,65.230102,56.347878,71.809287,77.4356,76.1851,71.763385,60.98582,62.436773,40.295879,43.350536,32.463477,48.674035,53.365576,59.304301,62.317015,59.304301,53.365576,48.674035,32.463477,43.350536,40.295879,62.436773,60.98582,71.763385,76.1851,77.4356,71.809287,56.347878,65.230102,54.632042,70.305514,73.81496,98.88878,84.297238,124.680625,117.383748,167.440502,69.882562,174.904838,91.302549,119.675666,151.243157,316.721784,56.439698,157.815455,88.048931,97.064366,running
1702.852742,194.867086,246.221949,89.953019,34.729432,66.949272,81.048272,96.147817,67.683987,99.83458,126.661918,73.565088,111.471274,111.111984,65.390286,125.27766,79.266787,83.4695,115.174498,53.646962,90.702009,78.579017,33.38072,79.812961,40.126129,48.49617,71.649659,20.937516,42.200514,38.224861,43.835317,51.236593,34.676347,51.236593,43.835317,38.224861,42.200514,20.937516,71.649659,48.49617,40.126129,79.812961,33.38072,78.579017,90.702009,53.646962,115.174498,83.4695,79.266787,125.27766,65.390286,111.111984,111.471274,73.565088,126.661918,99.83458,67.683987,96.147817,81.048272,66.949272,34.729432,89.953019,246.221949,194.867086,91.631981,running
1607.376004,335.598686,229.153096,105.844027,83.402152,108.693939,110.146735,62.671602,42.996359,45.740118,26.941089,13.608826,9.297504,10.15597,17.572476,21.837619,23.885294,23.083157,19.05181,15.304351,11.865167,14.496035,16.908552,20.945344,19.250044,15.325281,13.962314,13.857008,14.326616,14.715809,16.289812,15.901103,15.273183,15.901103,16.289812,14.715809,14.326616,13.857008,13.962314,15.325281,19.250044,20.945344,16.908552,14.496035,11.865167,15.304351,19.05181,23.083157,23.885294,21.837619,17.572476,10.15597,9.297504,13.608826,26.941089,45.740118,42.996359,62.671602,110.146735,108.693939,83.402152,105.844027,229.153096,335.598686,47.397216,running
1407.427924,309.417944,294.279207,268.489115,175.140499,33.922514,67.010179,25.924373,58.751101,50.024927,61.288642,48.313346,46.845104,32.638523,13.077459,52.544414,32.387126,42.484052,29.710967,12.795498,6.237778,31.733286,19.93848,35.59854,18.478526,18.15132,11.123047,14.066253,17.313095,20.312214,16.486798,17.040792,10.505703,17.040792,16.486798,20.312214,17.313095,14.066253,11.123047,18.15132,18.478526,35.59854,19.93848,31.733286,6.237778,12.795498,29.710967,42.484052,32.387126,52.544414,13.077459,32.638523,46.845104,48.313346,61.288642,50.024927,58.751101,25.924373,67.010179,33.922514,175.140499,268.489115,294.279207,309.417944,53.113802,running
897.293409,158.922643,79.324468,43.874659,102.398541,76.048644,58.07461,57.169821,65.414129,69.72897,69.153615,59.943197,14.450496,25.465795,38.477954,30.332288,16.687023,12.449579,13.554354,11.76077,7.132618,5.036244,12.111516,12.244869,10.725899,7.855041,5.69711,4.50927,2.830572,4.100052,3.134847,1.930459,0.152625,1.930459,3.134847,4.100052,2.830572,4.50927,5.69711,7.855041,10.725899,12.244869,12.111516,5.036244,7.132618,11.76077,13.554354,12.449579,16.687023,30.332288,38.477954,25.465795,14.450496,59.943197,69.153615,69.72897,65.414129,57.169821,58.07461,76.048644,102.398541,43.874659,79.324468,158.922643,33.577783,running
1019.049519,229.324704,298.684812,93.134015,104.045473,33.128703,64.026773,11.399624,76.73366,38.667755,70.962868,26.31471,31.47629,28.895615,38.330166,47.217888,35.458617,34.012166,20.942721,26.226984,18.108035,13.688673,13.280525,15.558827,21.771338,15.471166,13.97512,7.724397,7.699951,5.130676,3.781116,4.873902,6.093363,4.873902,3.781116,5.130676,7.699951,7.724397,13.97512,15.471166,21.771338,15.558827,13.280525,13.688673,18.108035,26.226984,20.942721,34.012166,35.458617,47.217888,38.330166,28.895615,31.47629,26.31471,70.962868,38.667755,76.73366,11.399624,64.026773,33.128703,104.045473,93.134015,298.684812,229.324704,53.691554,running
1235.853959,235.531494,62.236114,20.681499,55.222345,74.064307,62.609114,65.805524,71.552054,73.432841,63.394877,55.195352,50.793245,50.505381,50.362662,36.623697,48.063258,41.650796,35.405997,37.555873,37.489817,33.288895,34.409123,37.488445,30.480462,35.410689,35.075089,29.48713,33.272287,34.892421,28.877263,29.868376,35.563566,29.868376,28.877263,34.892421,33.272287,29.48713,35.075089,35.410689,30.480462,37.488445,34.409123,33.288895,37.489817,37.555873,35.405997,41.650796,48.063258,36.623697,50.362662,50.505381,50.793245,55.195352,63.394877,73.432841,71.552054,65.805524,62.609114,74.064307,55.222345,20.681499,62.236114,235.531494,61.670992,running
1817.266172,693.007234,443.161423,39.69349,174.581992,231.958539,242.733551,272.509603,180.70433,173.721559,151.091036,145.04787,122.159862,121.637613,126.442317,103.629073,116.92424,90.764576,102.938882,93.201743,93.029955,75.731771,64.10475,78.336892,66.732043,62.616633,54.404196,65.528217,58.358635,53.860505,55.261151,49.874633,54.754519,49.874633,55.261151,53.860505,58.358635,65.528217,54.404196,62.616633,66.732043,78.336892,64.10475,75.731771,93.029955,93.201743,102.938882,90.764576,116.92424,103.629073,126.442317,121.637613,122.159862,145.04787,151.091036,173.721559,180.70433,272.509603,242.733551,231.958539,174.581992,39.69349,443.161423,693.007234,130.798024,running
1548.7456,477.603402,287.349769,39.095754,161.398551,184.814465,68.026295,43.847277,114.788519,155.545482,116.879769,84.168082,103.115149,85.961012,74.391422,53.894192,72.421162,62.245128,53.783984,44.808527,34.242139,42.059333,35.567209,31.35298,18.273107,22.56324,23.750117,12.128074,11.24209,7.848211,9.188967,4.871757,3.922645,4.871757,9.188967,7.848211,11.24209,12.128074,23.750117,22.56324,18.273107,31.35298,35.567209,42.059333,34.242139,44.808527,53.783984,62.245128,72.421162,53.894192,74.391422,85.961012,103.115149,84.168082,116.879769,155.545482,114.788519,43.847277,68.026295,184.814465,161.398551,39.095754,287.349769,477.603402,76.842222,running
1462.017635,191.788149,200.567931,64.930113,178.953475,126.073581,108.877148,79.474126,80.304588,62.799178,65.582253,66.714779,71.561433,61.617977,53.183051,51.159842,47.443396,47.974598,41.978371,40.892526,40.8672,40.707797,36.624885,29.541259,24.32014,20.799917,20.000939,14.904855,14.834576,15.874249,15.341383,14.108542,11.320473,14.108542,15.341383,15.874249,14.834576,14.904855,20.000939,20.799917,24.32014,29.541259,36.624885,40.707797,40.8672,40.892526,41.978371,47.974598,47.443396,51.159842,53.183051,61.617977,71.561433,66.714779,65.582253,62.799178,80.304588,79.474126,108.877148,126.073581,178.953475,64.930113,200.567931,191.788149,75.309297,running
1474.073156,211.23587,356.094777,104.31135,44.197921,47.125816,59.361131,22.733519,9.038118,5.268586,3.983637,3.434655,5.771926,3.493546,4.702807,2.383816,2.812748,2.262801,1.262707,0.855572,0.382399,1.945005,0.679642,3.284365,2.52272,1.197596,2.235784,1.198122,1.332156,1.01455,0.825901,0.659866,0.885938,0.659866,0.825901,1.01455,1.332156,1.198122,2.235784,1.197596,2.52272,3.284365,0.679642,1.945005,0.382399,0.855572,1.262707,2.262801,2.812748,2.383816,4.702807,3.493546,5.771926,3.434655,3.983637,5.268586,9.038118,22.733519,59.361131,47.125816,44.197921,104.31135,356.094777,211.23587,44.15654,running
1551.986723,499.425081,440.070554,285.108106,216.993614,168.79772,23.350491,101.129576,18.81072,13.553886,60.978937,26.758386,44.449643,65.079555,15.809584,29.61653,14.938193,24.659775,27.127319,11.515555,13.00984,8.085796,41.955866,35.516325,12.093049,34.660126,21.185128,9.31739,9.877731,8.548064,7.472254,3.357477,10.311483,3.357477,7.472254,8.548064,9.877731,9.31739,21.185128,34.660126,12.093049,35.516325,41.955866,8.085796,13.00984,11.515555,27.127319,24.659775,14.938193,29.61653,15.809584,65.079555,44.449643,26.758386,60.978937,13.553886,18.81072,101.129576,23.350491,168.79772,216.993614,285.108106,440.070554,499.425081,75.77875,running
1295.854967,294.821996,152.207292,53.630925,46.129942,37.13298,66.045737,27.536121,55.729966,100.03014,100.375973,59.658751,73.785687,30.443841,69.129217,54.958008,69.36814,38.606926,32.305137,16.295097,38.471036,26.885702,37.045805,31.89572,14.942052,16.111733,16.888188,9.952579,2.047588,17.352814,8.651191,9.163652,14.067234,9.163652,8.651191,17.352814,2.047588,9.952579,16.888188,16.111733,14.942052,31.89572,37.045805,26.885702,38.471036,16.295097,32.305137,38.606926,69.36814,54.958008,69.129217,30.443841,73.785687,59.658751,100.375973,100.03014,55.729966,27.536121,66.045737,37.13298,46.129942,53.630925,152.207292,294.821996,45.544484,running
999.605669,182.537091,133.648605,142.982529,98.892975,44.644074,19.098986,4.478115,26.311713,32.807881,17.76733,24.992307,6.889422,20.351631,6.66074,17.385462,1.09082,8.186618,0.581551,5.613353,2.976974,3.677637,4.281796,3.836564,4.277353,2.205388,3.291563,2.442013,3.706272,3.514992,3.471327,2.79422,2.746705,2.79422,3.471327,3.514992,3.706272,2.442013,3.291563,2.205388,4.277353,3.836564,4.281796,3.677637,2.976974,5.613353,0.581551,8.186618,1.09082,17.385462,6.66074,20.351631,6.889422,24.992307,17.76733,32.807881,26.311713,4.478115,19.098986,44.644074,98.892975,142.982529,133.648605,182.537091,34.517393,running
1316.887155,281.121717,126.542902,185.728331,182.486558,39.345029,44.490488,42.039177,14.528014,13.732868,28.627279,37.737129,31.591918,16.588968,45.6001,38.623303,21.250812,39.020628,26.95556,24.194327,28.604834,19.601408,20.041237,15.261878,15.276883,10.346017,4.531793,9.345952,2.83081,5.636278,4.318697,2.375319,5.169523,2.375319,4.318697,5.636278,2.83081,9.345952,4.531793,10.346017,15.276883,15.261878,20.041237,19.601408,28.604834,24.194327,26.95556,39.020628,21.250812,38.623303,45.6001,16.588968,31.591918,37.737129,28.627279,13.732868,14.528014,42.039177,44.490488,39.345029,182.486558,185.728331,126.542902,281.121717,56.272446,running
2059.377048,505.070865,246.818028,200.357387,227.14974,177.037557,179.223096,138.779098,84.752287,122.977683,128.074237,105.666905,103.49619,108.072394,78.559126,59.840347,68.864063,57.655506,58.937731,69.256717,59.816453,39.406499,40.092814,35.730841,24.722649,42.698768,47.179184,42.699855,54.461749,60.186834,49.741169,51.302915,56.720254,51.302915,49.741169,60.186834,54.461749,42.699855,47.179184,42.698768,24.722649,35.730841,40.092814,39.406499,59.816453,69.256717,58.937731,57.655506,68.864063,59.840347,78.559126,108.072394,103.49619,105.666905,128.074237,122.977683,84.752287,138.779098,179.223096,177.037557,227.14974,200.357387,246.818028,505.070865,107.987526,running
2117.181946,426.156444,100.515891,39.202885,77.921275,82.950601,131.294082,63.721336,215.118266,174.455244,16.325918,154.879562,118.133966,27.03153,92.171313,72.143936,63.435543,44.948873,45.689955,58.198363,38.319323,34.373162,42.04007,38.192099,35.523089,38.33524,51.262201,42.28123,50.670745,60.112628,46.466287,52.297195,61.046406,52.297195,46.466287,60.112628,50.670745,42.28123,51.262201,38.33524,35.523089,38.192099,42.04007,34.373162,38.319323,58.198363,45.689955,44.948873,63.435543,72.143936,92.171313,27.03153,118.133966,154.879562,16.325918,174.455244,215.118266,63.721336,131.294082,82.950601,77.921275,39.202885,100.515891,426.156444,84.39012,running
1808.742829,332.438116,112.447375,68.454817,20.749713,51.460592,83.905624,78.584247,55.681861,53.159882,69.606228,76.299862,56.286196,47.578296,52.057804,69.620179,52.392587,94.58866,55.31773,55.21159,41.450079,76.847795,63.098827,63.333946,19.669746,43.970365,32.522725,37.212769,25.837021,34.282703,3.782338,14.579354,0.02117,14.579354,3.782338,34.282703,25.837021,37.212769,32.522725,43.970365,19.669746,63.333946,63.098827,76.847795,41.450079,55.21159,55.31773,94.58866,52.392587,69.620179,52.057804,47.578296,56.286196,76.299862,69.606228,53.159882,55.681861,78.584247,83.905624,51.460592,20.749713,68.454817,112.447375,332.438116,76.020367,running
1574.714313,387.254985,310.237531,112.110736,90.802686,52.272168,22.749726,40.847492,17.52154,21.293667,8.681925,22.371317,7.069984,10.787368,10.020195,4.949954,8.098635,8.806806,7.622321,4.602468,8.564291,7.191586,4.506062,3.175533,6.678882,3.598321,1.083517,4.978928,3.04922,0.613309,2.518079,2.653524,0.785843,2.653524,2.518079,0.613309,3.04922,4.978928,1.083517,3.598321,6.678882,3.175533,4.506062,7.191586,8.564291,4.602468,7.622321,8.806806,8.098635,4.949954,10.020195,10.787368,7.069984,22.371317,8.681925,21.293667,17.52154,40.847492,22.749726,52.272168,90.802686,112.110736,310.237531,387.254985,54.758191,running
1467.177596,526.043849,474.738657,152.164201,272.57108,75.54496,110.694861,71.056043,60.099353,85.393593,31.584236,53.306042,21.335756,70.309981,36.575042,57.472186,57.089291,15.594509,44.030014,13.145122,38.71051,14.725352,33.300657,29.112883,22.036378,22.749705,10.004531,20.044525,15.260809,21.271335,18.50047,36.371895,30.730539,36.371895,18.50047,21.271335,15.260809,20.044525,10.004531,22.749705,22.036378,29.112883,33.300657,14.725352,38.71051,13.145122,44.030014,15.594509,57.089291,57.472186,36.575042,70.309981,21.335756,53.306042,31.584236,85.393593,60.099353,71.056043,110.694861,75.54496,272.57108,152.164201,474.738657,526.043849,87.818388,running
957.531215,198.229495,49.682297,60.428528,41.349263,40.968239,24.782123,60.301444,21.720132,35.011428,6.221671,27.242107,10.992645,6.554596,5.363949,25.189725,22.254776,24.062849,30.87915,20.717198,19.443551,15.649485,4.77962,8.492163,13.038932,10.01538,18.943291,15.239477,12.769616,14.373605,6.680245,12.769934,3.846645,12.769934,6.680245,14.373605,12.769616,15.239477,18.943291,10.01538,13.038932,8.492163,4.77962,15.649485,19.443551,20.717198,30.87915,24.062849,22.254776,25.189725,5.363949,6.554596,10.992645,27.242107,6.221671,35.011428,21.720132,60.301444,24.782123,40.968239,41.349263,60.428528,49.682297,198.229495,24.111176,running
1141.421255,192.06082,238.364159,109.06598,77.836924,129.974486,69.661228,81.303091,71.987685,17.549727,47.924403,40.731981,24.594131,19.408534,22.0361,21.294178,17.12913,16.370922,13.027108,12.466281,13.062419,5.908053,3.710921,7.860005,8.449762,3.910435,3.037394,6.268228,5.127393,2.518521,1.773592,4.013596,3.168408,4.013596,1.773592,2.518521,5.127393,6.268228,3.037394,3.910435,8.449762,7.860005,3.710921,5.908053,13.062419,12.466281,13.027108,16.370922,17.12913,21.294178,22.0361,19.408534,24.594131,40.731981,47.924403,17.549727,71.987685,81.303091,69.661228,129.974486,77.836924,109.06598,238.364159,192.06082,37.304772,running
1199.145801,346.613077,132.99353,74.44407,110.563493,31.250542,12.198489,28.285835,22.526617,16.236656,15.163835,17.050348,17.608567,7.634754,13.293766,4.809592,13.400504,8.380288,13.864624,17.772094,2.813989,14.927319,11.669159,7.847806,10.841767,6.494541,11.240916,4.943101,8.246811,8.674451,2.786836,7.165189,3.201288,7.165189,2.786836,8.674451,8.246811,4.943101,11.240916,6.494541,10.841767,7.847806,11.669159,14.927319,2.813989,17.772094,13.864624,8.380288,13.400504,4.809592,13.293766,7.634754,17.608567,17.050348,15.163835,16.236656,22.526617,28.285835,12.198489,31.250542,110.563493,74.44407,132.99353,346.613077,40.810888,running
2049.732224,645.43082,428.799022,50.136668,112.451277,136.655287,145.494762,123.780044,93.607837,121.078698,105.006412,106.656416,110.142981,92.886203,80.40706,83.936887,66.906553,58.464033,64.888155,55.415369,48.384579,47.971105,39.455106,35.519153,34.695893,27.1605,23.873423,21.368152,16.478894,14.896488,13.720804,11.732789,11.861224,11.732789,13.720804,14.896488,16.478894,21.368152,23.873423,27.1605,34.695893,35.519153,39.455106,47.971105,48.384579,55.415369,64.888155,58.464033,66.906553,83.936887,80.40706,92.886203,110.142981,106.656416,105.006412,121.078698,93.607837,123.780044,145.494762,136.655287,112.451277,50.136668,428.799022,645.43082,109.921021,running
1839.494627,271.182124,489.559166,343.473951,79.808465,184.862811,80.429856,169.950913,98.237181,108.500763,121.228066,97.444881,19.263596,83.989788,97.570206,40.697371,27.979236,71.222197,55.159629,6.417104,24.443317,37.629424,28.619614,3.820588,13.669685,20.399011,16.368583,6.841798,9.800796,15.843777,14.847498,11.350824,9.719707,11.350824,14.847498,15.843777,9.800796,6.841798,16.368583,20.399011,13.669685,3.820588,28.619614,37.629424,24.443317,6.417104,55.159629,71.222197,27.979236,40.697371,97.570206,83.989788,19.263596,97.444881,121.228066,108.500763,98.237181,169.950913,80.429856,184.862811,79.808465,343.473951,489.559166,271.182124,67.667587,running
1448.128447,293.765741,235.910732,112.406963,26.332325,21.848853,32.220148,54.934865,42.853319,34.82746,44.461418,9.363428,30.920178,16.453648,26.539708,18.245126,20.27387,33.865433,23.463124,26.560306,8.869901,28.841771,5.068132,11.051152,10.068355,13.837859,12.416528,11.272642,14.636253,4.495252,18.207518,3.04418,8.351336,3.04418,18.207518,4.495252,14.636253,11.272642,12.416528,13.837859,10.068355,11.051152,5.068132,28.841771,8.869901,26.560306,23.463124,33.865433,20.27387,18.245126,26.539708,16.453648,30.920178,9.363428,44.461418,34.82746,42.853319,54.934865,32.220148,21.848853,26.332325,112.406963,235.910732,293.765741,46.803307,running
1425.568332,303.689902,207.814657,58.116671,44.413082,15.678383,14.238165,14.824945,17.494829,4.789217,11.560964,11.280945,11.083686,10.255552,12.207735,12.273638,11.49735,9.553888,7.642915,5.1431,5.006727,4.13853,2.986778,2.505363,2.581364,1.258668,1.536659,1.935157,0.778227,1.198193,1.38652,0.57405,0.453691,0.57405,1.38652,1.198193,0.778227,1.935157,1.536659,1.258668,2.581364,2.505363,2.986778,4.13853,5.006727,5.1431,7.642915,9.553888,11.49735,12.273638,12.207735,10.255552,11.083686,11.280945,11.560964,4.789217,17.494829,14.824945,14.238165,15.678383,44.413082,58.116671,207.814657,303.689902,38.603201,running
1177.579557,290.132094,207.190481,148.075931,80.517444,76.334111,30.849603,64.727345,88.618138,17.960466,48.103373,40.441742,16.323427,15.177049,28.406613,28.834499,17.070047,12.60052,12.396413,23.16092,38.389279,28.835723,29.987899,34.847018,21.003817,22.414376,14.312439,4.545426,14.442799,15.483941,11.047665,17.461515,10.003377,17.461515,11.047665,15.483941,14.442799,4.545426,14.312439,22.414376,21.003817,34.847018,29.987899,28.835723,38.389279,23.16092,12.396413,12.60052,17.070047,28.834499,28.406613,15.177049,16.323427,40.441742,48.103373,17.960466,88.618138,64.727345,30.849603,76.334111,80.517444,148.075931,207.190481,290.132094,41.463011,running
557.390604,75.974969,82.511761,39.779953,44.466955,34.131479,34.897621,24.151646,26.623674,21.465632,12.942361,12.739207,12.09174,10.634885,9.20142,6.04349,4.045328,4.405311,3.751755,0.765868,0.23181,2.07899,1.682924,0.06411,0.270759,1.115071,0.41648,0.840915,0.010546,0.403949,0.797078,0.556366,0.170955,0.556366,0.797078,0.403949,0.010546,0.840915,0.41648,1.115071,0.270759,0.06411,1.682924,2.07899,0.23181,0.765868,3.751755,4.405311,4.045328,6.04349,9.20142,10.634885,12.09174,12.739207,12.942361,21.465632,26.623674,24.151646,34.897621,34.131479,44.466955,39.779953,82.511761,75.974969,15.183622,running
1259.060578,260.708965,333.538475,236.386991,189.291852,80.489406,18.363275,39.303369,41.281559,26.597347,22.057353,3.891597,11.768046,8.949369,10.203139,4.016038,14.625732,15.910593,3.493347,5.639642,3.349072,2.466522,4.65199,1.551278,8.028698,6.25653,0.815927,3.254889,0.24187,2.303885,1.142004,3.896916,5.886708,3.896916,1.142004,2.303885,0.24187,3.254889,0.815927,6.25653,8.028698,1.551278,4.65199,2.466522,3.349072,5.639642,3.493347,15.910593,14.625732,4.016038,10.203139,8.949369,11.768046,3.891597,22.057353,26.597347,41.281559,39.303369,18.363275,80.489406,189.291852,236.386991,333.538475,260.708965,50.41782,running
1878.865223,300.911019,245.326737,44.27204,115.122669,42.969175,41.264446,45.893116,13.606981,11.490856,29.184583,18.132515,10.676209,17.049332,22.583698,10.865659,13.849015,8.151832,3.152135,7.752716,9.649446,7.971847,5.8768,3.417606,5.392511,9.270799,9.89931,4.57394,4.244991,7.3069,3.604614,9.732286,11.311657,9.732286,3.604614,7.3069,4.244991,4.57394,9.89931,9.270799,5.392511,3.417606,5.8768,7.971847,9.649446,7.752716,3.152135,8.151832,13.849015,10.865659,22.583698,17.049332,10.676209,18.132515,29.184583,11.490856,13.606981,45.893116,41.264446,42.969175,115.122669,44.27204,245.326737,300.911019,48.580613,running
